ticket_id,customer_id,ticket_date,issue_type,resolution_time_days,satisfaction_score
T202806,CUST109230,2025-07-31,Tech,0,5
T202807,CUST109231,2025-06-03,Returns,0,5
T202808,CUST109237,2024-09-21,Delivery,1,5
T202809,CUST109238,2025-07-21,Payment,1,4
T202810,CUST109238,2025-05-31,Product,2,4
T202811,CUST109247,2024-05-24,Product,2,3
T202812,CUST109249,2025-07-04,Tech,3,5
T202813,CUST109254,2025-08-27,Tech,3,5
T202814,CUST109257,2025-04-12,Product,2,3
T202815,CUST109259,2023-08-24,Payment,3,4
T202816,CUST109259,2025-01-03,Delivery,1,4
T202817,CUST109261,2022-11-12,Tech,4,4
T202818,CUST109262,2024-03-15,Returns,0,4
T202819,CUST109272,2023-05-16,Payment,1,5
T202820,CUST109279,2025-06-27,Payment,7,1
T202821,CUST109282,2025-01-10,Product,0,2
T202822,CUST109287,2025-01-25,Returns,1,3
T202823,CUST109293,2023-05-28,Returns,2,4
T202824,CUST109294,2025-05-30,Payment,3,4
T202825,CUST109296,2024-12-16,Other,2,5
T202826,CUST109302,2025-06-13,Delivery,1,4
T202827,CUST109302,2024-05-24,Delivery,1,4
T202828,CUST109303,2025-05-13,Returns,1,5
T202829,CUST109303,2025-07-13,Returns,1,4
T202830,CUST109308,2024-08-10,Tech,1,5
T202831,CUST109309,2024-12-24,Other,0,4
T202832,CUST109317,2024-08-20,Returns,0,4
T202833,CUST109318,2025-02-18,Payment,4,3
T202834,CUST109325,2022-07-01,Returns,0,4
T202835,CUST109328,2024-11-13,Delivery,2,4
T202836,CUST109328,2025-05-27,Other,0,4
T202837,CUST109331,2023-09-22,Delivery,0,5
T202838,CUST109332,2025-06-20,Product,3,5
T202839,CUST109337,2024-03-24,Payment,6,4
T202840,CUST109348,2025-07-29,Payment,3,4
T202841,CUST109349,2025-07-16,Product,4,4
T202842,CUST109349,2025-08-22,Tech,2,1
T202843,CUST109352,2024-06-17,Product,0,5
T202844,CUST109354,2025-05-14,Product,1,4
T202845,CUST109354,2024-04-19,Other,4,2
T202846,CUST109356,2025-07-20,Returns,0,4
T202847,CUST109357,2025-03-10,Payment,2,4
T202848,CUST109357,2024-12-08,Other,7,5
T202849,CUST109368,2024-02-11,Delivery,3,4
T202850,CUST109369,2023-08-18,Returns,0,4
T202851,CUST109370,2025-03-01,Delivery,0,4
T202852,CUST109371,2025-08-30,Product,2,4
T202853,CUST109371,2025-08-31,Returns,0,2
T202854,CUST109376,2024-07-03,Product,5,4
T202855,CUST109385,2024-07-24,Tech,14,2
T202856,CUST109387,2025-03-16,Tech,3,3
T202857,CUST109390,2022-11-12,Payment,0,5
T202858,CUST109390,2025-08-06,Tech,1,2
T202859,CUST109391,2024-03-01,Product,0,5
T202860,CUST109399,2024-11-09,Product,4,5
T202861,CUST109405,2025-07-28,Tech,1,3
T202862,CUST109407,2025-08-11,Payment,2,5
T202863,CUST109408,2025-06-06,Tech,9,4
T202864,CUST109409,2024-09-04,Returns,2,5
T202865,CUST109414,2023-02-19,Product,2,4
T202866,CUST109416,2022-08-03,Other,3,4
T202867,CUST109419,2022-12-20,Returns,0,3
T202868,CUST109419,2023-07-14,Payment,2,4
T202869,CUST109419,2022-11-17,Payment,0,4
T202870,CUST109422,2024-10-03,Delivery,3,5
T202871,CUST109425,2024-12-30,Payment,2,1
T202872,CUST109426,2025-01-23,Other,1,4
T202873,CUST109435,2023-05-05,Tech,2,5
T202874,CUST109441,2025-08-21,Other,1,3
T202875,CUST109444,2025-04-05,Tech,0,1
T202876,CUST109444,2024-12-10,Delivery,1,5
T202877,CUST109452,2025-06-28,Other,0,5
T202878,CUST109462,2024-11-06,Tech,5,3
T202879,CUST109466,2023-10-12,Other,6,4
T202880,CUST109470,2024-10-30,Payment,5,4
T202881,CUST109472,2024-10-18,Payment,4,4
T202882,CUST109473,2023-11-18,Payment,0,4
T202883,CUST109476,2025-03-30,Delivery,0,4
T202884,CUST109477,2025-01-27,Tech,2,3
T202885,CUST109477,2024-07-09,Payment,3,5
T202886,CUST109483,2025-01-14,Product,1,1
T202887,CUST109483,2023-12-13,Delivery,1,2
T202888,CUST109488,2024-07-05,Other,2,5
T202889,CUST109493,2024-07-24,Tech,2,1
T202890,CUST109504,2025-08-25,Other,0,3
T202891,CUST109509,2025-08-21,Product,0,5
T202892,CUST109516,2024-12-10,Payment,14,4
T202893,CUST109518,2023-04-21,Other,1,3
T202894,CUST109521,2025-07-04,Payment,5,4
T202895,CUST109524,2024-07-23,Delivery,0,5
T202896,CUST109531,2025-06-15,Tech,1,5
T202897,CUST109534,2024-05-03,Product,0,1
T202898,CUST109535,2025-02-08,Delivery,2,5
T202899,CUST109540,2023-12-01,Product,2,3
T202900,CUST109551,2024-05-01,Delivery,0,3
T202901,CUST109551,2024-12-03,Returns,0,2
T202902,CUST109559,2023-09-16,Returns,4,4
T202903,CUST109562,2024-11-19,Product,5,4
T202904,CUST109562,2025-05-31,Tech,1,5
T202905,CUST109570,2022-03-29,Product,1,5
T202906,CUST109571,2025-07-11,Delivery,2,4
T202907,CUST109572,2025-07-11,Product,2,4
T202908,CUST109573,2024-04-23,Returns,0,3
T202909,CUST109577,2024-12-19,Product,2,1
T202910,CUST109579,2025-03-12,Payment,1,5
T202911,CUST109580,2024-05-06,Product,1,2
T202912,CUST109582,2025-04-06,Payment,0,4
T202913,CUST109585,2025-05-14,Delivery,1,3
T202914,CUST109585,2025-06-05,Other,0,4
T202915,CUST109587,2025-03-26,Delivery,10,5
T202916,CUST109591,2025-06-07,Payment,0,4
T202917,CUST109591,2025-08-23,Product,2,4
T202918,CUST109591,2025-07-24,Tech,2,3
T202919,CUST109594,2024-08-11,Other,0,1
T202920,CUST109605,2025-08-27,Product,4,1
T202921,CUST109612,2025-08-17,Tech,3,3
T202922,CUST109615,2022-11-13,Product,2,5
T202923,CUST109621,2023-06-17,Product,3,3
T202924,CUST109625,2025-04-03,Payment,1,4
T202925,CUST109627,2025-08-09,Tech,0,4
T202926,CUST109629,2025-02-28,Product,2,2
T202927,CUST109634,2023-11-04,Returns,0,2
T202928,CUST109637,2023-05-07,Product,0,4
T202929,CUST109639,2023-09-19,Payment,0,5
T202930,CUST109640,2025-06-03,Other,5,4
T202931,CUST109643,2024-02-20,Product,7,5
T202932,CUST109648,2024-04-29,Tech,9,3
T202933,CUST109648,2023-10-23,Delivery,0,3
T202934,CUST109649,2024-11-08,Returns,5,5
T202935,CUST109652,2025-06-30,Tech,1,3
T202936,CUST109655,2024-05-07,Delivery,1,5
T202937,CUST109677,2024-01-13,Returns,4,5
T202938,CUST109678,2025-03-19,Tech,1,4
T202939,CUST109681,2024-09-14,Other,5,4
T202940,CUST109684,2025-04-25,Returns,4,5
T202941,CUST109688,2024-07-02,Product,0,4
T202942,CUST109691,2025-03-29,Product,4,3
T202943,CUST109694,2023-04-14,Delivery,0,5
T202944,CUST109697,2025-08-10,Payment,3,3
T202945,CUST109697,2025-07-20,Returns,6,4
T202946,CUST109700,2025-06-25,Returns,1,4
T202947,CUST109704,2025-06-15,Payment,1,5
T202948,CUST109705,2024-11-15,Returns,0,3
T202949,CUST109715,2025-06-22,Returns,1,5
T202950,CUST109717,2025-08-30,Other,0,2
T202951,CUST109718,2023-12-23,Product,2,3
T202952,CUST109721,2023-11-26,Product,4,3
T202953,CUST109724,2024-12-03,Payment,2,3
T202954,CUST109726,2024-04-12,Delivery,1,4
T202955,CUST109729,2023-12-10,Payment,3,3
T202956,CUST109733,2025-07-03,Payment,0,5
T202957,CUST109735,2025-02-28,Tech,6,4
T202958,CUST109739,2025-05-21,Payment,0,5
T202959,CUST109741,2022-11-29,Product,5,5
T202960,CUST109745,2024-07-30,Payment,0,2
T202961,CUST109749,2025-06-05,Delivery,4,4
T202962,CUST109749,2024-12-26,Other,0,4
T202963,CUST109755,2025-04-26,Other,0,4
T202964,CUST109758,2025-02-06,Delivery,3,3
T202965,CUST109758,2025-05-12,Payment,1,4
T202966,CUST109763,2024-08-05,Tech,4,5
T202967,CUST109768,2025-07-11,Returns,2,3
T202968,CUST109772,2025-08-16,Tech,0,4
T202969,CUST109782,2024-11-15,Product,2,2
T202970,CUST109788,2024-07-02,Returns,0,3
T202971,CUST109792,2025-04-16,Payment,5,5
T202972,CUST109792,2025-02-08,Returns,6,3
T202973,CUST109792,2025-02-20,Product,0,2
T202974,CUST109800,2023-06-03,Delivery,5,5
T202975,CUST109804,2023-10-27,Other,1,4
T202976,CUST109810,2025-06-14,Other,2,4
T202977,CUST109811,2024-04-13,Tech,2,1
T202978,CUST109821,2025-06-25,Product,0,5
T202979,CUST109821,2025-07-06,Tech,3,3
T202980,CUST109823,2025-06-04,Returns,1,4
T202981,CUST109825,2025-03-13,Tech,1,5
T202982,CUST109827,2025-05-23,Other,1,5
T202983,CUST109831,2023-10-18,Product,7,1
T202984,CUST109832,2024-10-20,Tech,2,2
T202985,CUST109833,2023-06-09,Product,2,4
T202986,CUST109836,2023-09-05,Returns,0,4
T202987,CUST109837,2025-04-06,Returns,0,4
T202988,CUST109847,2024-03-19,Tech,8,4
T202989,CUST109847,2025-08-27,Returns,0,5
T202990,CUST109848,2025-06-21,Tech,3,5
T202991,CUST109850,2025-07-10,Returns,6,4
T202992,CUST109856,2023-03-17,Tech,6,2
T202993,CUST109859,2025-07-13,Tech,4,5
T202994,CUST109864,2025-06-22,Returns,3,3
T202995,CUST109866,2024-03-14,Returns,0,5
T202996,CUST109869,2024-04-01,Product,0,4
T202997,CUST109870,2024-08-31,Other,0,5
T202998,CUST109873,2025-04-28,Tech,2,3
T202999,CUST109874,2024-10-12,Other,0,3
T203000,CUST109875,2024-07-28,Other,0,3
T203001,CUST109886,2024-01-25,Tech,0,4
T203002,CUST109886,2024-01-06,Delivery,1,5
T203003,CUST109891,2025-03-03,Tech,3,5
T203004,CUST109896,2024-09-06,Product,2,4
T203005,CUST109906,2025-07-10,Payment,5,4
T203006,CUST109908,2023-12-10,Payment,0,4
T203007,CUST109909,2023-12-22,Tech,0,3
T203008,CUST109910,2025-05-05,Payment,1,3
T203009,CUST109911,2024-11-09,Tech,3,4
T203010,CUST109914,2025-03-15,Other,0,1
T203011,CUST109923,2023-07-07,Other,3,2
T203012,CUST109924,2025-07-12,Payment,2,4
T203013,CUST109927,2025-06-04,Tech,2,3
T203014,CUST109929,2025-07-18,Other,0,2
T203015,CUST109935,2024-04-26,Returns,1,4
T203016,CUST109946,2025-01-18,Product,1,3
T203017,CUST109961,2023-12-03,Returns,1,5
T203018,CUST109964,2025-08-04,Delivery,2,3
T203019,CUST109964,2025-08-06,Tech,5,4
T203020,CUST109968,2024-08-16,Returns,3,5
T203021,CUST109969,2024-10-30,Product,1,4
T203022,CUST109974,2024-10-08,Delivery,5,4
T203023,CUST109979,2025-06-02,Other,3,3
T203024,CUST109982,2025-04-04,Payment,1,3
T203025,CUST109987,2025-01-20,Delivery,0,4
T203026,CUST109989,2025-07-20,Other,0,4
T203027,CUST109989,2025-07-10,Other,0,5
T203028,CUST109994,2025-07-04,Tech,5,5
T203029,CUST109997,2024-08-06,Tech,2,3
T203030,CUST110002,2025-03-14,Payment,0,1
T203031,CUST110005,2025-08-07,Tech,3,5
T203032,CUST110010,2025-06-15,Other,0,5
T203033,CUST110014,2025-06-08,Product,2,5
T203034,CUST110022,2024-04-05,Tech,1,4
T203035,CUST110024,2025-03-08,Returns,0,4
T203036,CUST110032,2025-08-31,Tech,3,3
T203037,CUST110035,2024-06-22,Product,0,4
T203038,CUST110036,2022-11-14,Returns,3,3
T203039,CUST110041,2024-03-24,Tech,5,2
T203040,CUST110043,2024-03-08,Returns,9,1
T203041,CUST110053,2024-11-26,Payment,5,5
T203042,CUST110057,2025-07-11,Product,4,3
T203043,CUST110059,2025-01-23,Returns,2,4
T203044,CUST110062,2025-07-11,Payment,1,2
T203045,CUST110063,2024-06-28,Other,1,4
T203046,CUST110070,2025-03-06,Delivery,1,4
T203047,CUST110075,2025-08-15,Product,5,4
T203048,CUST110075,2025-07-31,Tech,1,5
T203049,CUST110076,2024-05-04,Other,1,4
T203050,CUST110078,2024-12-02,Product,0,3
T203051,CUST110080,2025-06-12,Product,17,5
T203052,CUST110080,2024-08-26,Tech,0,2
T203053,CUST110081,2025-03-02,Returns,4,3
T203054,CUST110085,2024-06-04,Other,1,5
T203055,CUST110085,2023-09-17,Product,3,4
T203056,CUST110088,2025-02-21,Tech,0,3
T203057,CUST110090,2024-05-27,Payment,5,1
T203058,CUST110090,2025-01-05,Returns,1,5
T203059,CUST110093,2025-02-07,Payment,2,4
T203060,CUST110094,2025-08-11,Tech,0,4
T203061,CUST110095,2024-09-16,Other,3,4
T203062,CUST110102,2024-09-02,Other,6,3
T203063,CUST110105,2022-12-02,Returns,2,3
T203064,CUST110107,2024-07-14,Payment,0,5
T203065,CUST110114,2022-06-09,Other,3,4
T203066,CUST110122,2022-12-27,Payment,0,4
T203067,CUST110125,2025-05-28,Delivery,0,3
T203068,CUST110130,2025-08-16,Tech,5,5
T203069,CUST110134,2022-06-08,Delivery,4,5
T203070,CUST110143,2024-01-09,Payment,1,5
T203071,CUST110149,2024-03-30,Returns,1,3
T203072,CUST110153,2022-07-28,Payment,2,5
T203073,CUST110153,2024-11-28,Payment,4,3
T203074,CUST110158,2024-04-01,Other,1,5
T203075,CUST110159,2023-10-24,Payment,0,5
T203076,CUST110159,2025-02-16,Product,3,3
T203077,CUST110171,2025-04-07,Tech,1,3
T203078,CUST110174,2025-01-11,Product,3,3
T203079,CUST110176,2025-08-27,Product,0,4
T203080,CUST110178,2022-12-24,Product,0,3
T203081,CUST110180,2024-08-30,Tech,1,5
T203082,CUST110183,2025-02-20,Payment,4,3
T203083,CUST110186,2025-06-29,Product,0,3
T203084,CUST110188,2025-04-29,Product,0,4
T203085,CUST110189,2023-12-13,Tech,4,5
T203086,CUST110189,2022-11-13,Payment,7,1
T203087,CUST110193,2024-10-18,Product,2,4
T203088,CUST110198,2025-09-01,Product,6,4
T203089,CUST110208,2025-07-14,Product,2,5
T203090,CUST110208,2025-07-20,Returns,0,5
T203091,CUST110209,2024-05-26,Delivery,2,5
T203092,CUST110212,2023-04-10,Product,2,4
T203093,CUST110214,2024-04-06,Product,11,4
T203094,CUST110219,2025-07-21,Delivery,0,3
T203095,CUST110219,2025-08-05,Returns,2,4
T203096,CUST110231,2025-03-04,Payment,1,4
T203097,CUST110238,2024-12-19,Returns,1,5
T203098,CUST110238,2024-09-23,Payment,0,3
T203099,CUST110242,2025-01-31,Delivery,3,5
T203100,CUST110243,2025-08-02,Returns,6,4
T203101,CUST110249,2025-05-01,Other,0,4
T203102,CUST110250,2024-02-07,Payment,3,5
T203103,CUST110251,2023-06-02,Payment,3,4
T203104,CUST110255,2025-06-22,Returns,1,3
T203105,CUST110260,2024-11-18,Other,4,5
T203106,CUST110262,2024-09-07,Payment,0,4
T203107,CUST110264,2025-06-24,Tech,0,4
T203108,CUST110267,2025-03-20,Delivery,0,4
T203109,CUST110268,2025-06-27,Payment,1,4
T203110,CUST110268,2025-06-16,Other,6,4
T203111,CUST110269,2024-09-16,Returns,3,3
T203112,CUST110270,2024-03-22,Other,0,4
T203113,CUST110274,2025-08-20,Payment,0,5
T203114,CUST110278,2025-08-20,Returns,3,4
T203115,CUST110279,2024-07-16,Product,0,4
T203116,CUST110288,2025-02-17,Returns,3,4
T203117,CUST110289,2025-03-27,Returns,1,2
T203118,CUST110298,2023-03-18,Tech,0,4
T203119,CUST110307,2022-10-28,Product,0,1
T203120,CUST110309,2025-07-03,Delivery,0,4
T203121,CUST110312,2023-11-02,Product,0,3
T203122,CUST110324,2024-01-19,Returns,0,3
T203123,CUST110324,2024-05-03,Returns,0,5
T203124,CUST110326,2024-04-01,Product,0,4
T203125,CUST110328,2024-07-22,Returns,1,5
T203126,CUST110332,2025-06-30,Other,5,4
T203127,CUST110332,2025-05-18,Delivery,4,1
T203128,CUST110333,2024-11-02,Payment,2,4
T203129,CUST110334,2025-03-20,Returns,2,3
T203130,CUST110337,2024-08-24,Tech,1,4
T203131,CUST110343,2025-07-20,Delivery,1,2
T203132,CUST110343,2024-07-28,Payment,0,5
T203133,CUST110344,2024-08-14,Product,0,3
T203134,CUST110345,2025-01-25,Other,0,5
T203135,CUST110350,2025-04-01,Other,0,4
T203136,CUST110356,2025-03-07,Product,5,5
T203137,CUST110356,2024-07-25,Delivery,0,3
T203138,CUST110359,2024-01-25,Other,0,1
T203139,CUST110359,2025-04-23,Other,2,4
T203140,CUST110363,2025-07-14,Payment,0,4
T203141,CUST110364,2025-05-30,Delivery,5,1
T203142,CUST110366,2024-06-23,Payment,0,4
T203143,CUST110373,2024-04-11,Delivery,0,3
T203144,CUST110374,2025-01-24,Tech,1,4
T203145,CUST110374,2022-10-23,Payment,2,2
T203146,CUST110376,2024-02-10,Returns,0,5
T203147,CUST110378,2024-07-04,Payment,0,2
T203148,CUST110380,2025-07-17,Tech,5,2
T203149,CUST110402,2024-05-14,Delivery,2,3
T203150,CUST110405,2024-09-20,Delivery,0,5
T203151,CUST110406,2025-02-22,Product,1,5
T203152,CUST110407,2023-05-14,Payment,1,4
T203153,CUST110410,2025-04-14,Tech,3,3
T203154,CUST110414,2025-02-12,Returns,2,4
T203155,CUST110418,2025-02-12,Other,0,1
T203156,CUST110424,2022-08-19,Other,1,5
T203157,CUST110424,2025-01-07,Delivery,1,5
T203158,CUST110426,2024-12-06,Payment,5,4
T203159,CUST110445,2024-05-14,Product,1,4
T203160,CUST110448,2025-07-18,Tech,6,3
T203161,CUST110453,2024-08-29,Delivery,1,4
T203162,CUST110453,2025-01-17,Other,2,3
T203163,CUST110454,2023-09-29,Product,3,4
T203164,CUST110455,2023-10-10,Product,7,1
T203165,CUST110456,2023-08-21,Other,6,4
T203166,CUST110457,2025-03-10,Other,2,5
T203167,CUST110457,2025-06-12,Payment,6,1
T203168,CUST110475,2024-01-23,Returns,2,5
T203169,CUST110483,2023-05-31,Delivery,4,4
T203170,CUST110483,2025-01-24,Payment,0,3
T203171,CUST110484,2023-11-30,Returns,4,4
T203172,CUST110486,2024-11-30,Payment,2,3
T203173,CUST110486,2024-10-14,Delivery,1,4
T203174,CUST110486,2024-07-28,Other,1,4
T203175,CUST110490,2025-08-08,Tech,2,4
T203176,CUST110493,2024-12-29,Tech,1,4
T203177,CUST110495,2025-01-01,Other,0,4
T203178,CUST110498,2024-08-17,Other,6,2
T203179,CUST110499,2024-03-10,Returns,0,2
T203180,CUST110501,2025-04-17,Other,5,5
T203181,CUST110504,2024-10-16,Other,1,1
T203182,CUST110505,2025-05-07,Returns,3,3
T203183,CUST110507,2025-02-02,Product,0,4
T203184,CUST110514,2025-08-15,Product,0,4
T203185,CUST110515,2023-02-21,Other,1,5
T203186,CUST110519,2025-04-16,Delivery,6,3
T203187,CUST110528,2024-03-29,Delivery,2,3
T203188,CUST110534,2022-09-25,Delivery,2,2
T203189,CUST110535,2025-05-22,Product,0,5
T203190,CUST110537,2024-07-10,Product,3,4
T203191,CUST110540,2024-06-04,Product,5,4
T203192,CUST110541,2024-01-17,Product,0,4
T203193,CUST110553,2024-11-26,Product,5,4
T203194,CUST110559,2025-07-26,Tech,0,5
T203195,CUST110560,2025-08-19,Payment,0,2
T203196,CUST110561,2023-04-06,Other,4,2
T203197,CUST110570,2024-01-30,Delivery,1,5
T203198,CUST110572,2024-11-16,Tech,3,4
T203199,CUST110580,2025-06-10,Returns,2,4
T203200,CUST110581,2025-08-24,Delivery,1,3
T203201,CUST110584,2025-08-17,Returns,0,5
T203202,CUST110585,2022-11-20,Delivery,13,2
T203203,CUST110594,2025-01-02,Other,3,3
T203204,CUST110602,2023-06-16,Returns,11,5
T203205,CUST110606,2024-09-06,Returns,1,4
T203206,CUST110607,2024-10-19,Other,0,4
T203207,CUST110608,2024-12-10,Tech,6,5
T203208,CUST110612,2025-08-03,Product,1,3
T203209,CUST110618,2025-07-12,Product,5,4
T203210,CUST110619,2022-08-03,Delivery,0,2
T203211,CUST110625,2025-08-14,Payment,0,1
T203212,CUST110625,2025-08-17,Tech,0,4
T203213,CUST110627,2025-06-22,Tech,1,5
T203214,CUST110628,2023-10-28,Delivery,5,4
T203215,CUST110629,2025-07-10,Payment,4,4
T203216,CUST110635,2024-02-23,Other,0,4
T203217,CUST110636,2024-10-10,Other,0,4
T203218,CUST110642,2024-04-03,Tech,0,5
T203219,CUST110645,2025-07-19,Tech,0,5
T203220,CUST110648,2023-12-14,Product,4,4
T203221,CUST110652,2024-03-05,Product,0,2
T203222,CUST110654,2024-07-20,Payment,1,5
T203223,CUST110655,2025-06-06,Payment,1,4
T203224,CUST110655,2025-04-03,Delivery,0,4
T203225,CUST110665,2024-08-14,Delivery,3,3
T203226,CUST110665,2025-03-16,Other,3,5
T203227,CUST110675,2025-02-23,Product,0,3
T203228,CUST110679,2024-02-03,Tech,1,2
T203229,CUST110682,2024-03-01,Delivery,3,4
T203230,CUST110683,2025-06-09,Returns,7,2
T203231,CUST110687,2024-11-12,Delivery,2,3
T203232,CUST110688,2023-08-25,Payment,2,2
T203233,CUST110688,2025-07-28,Returns,8,4
T203234,CUST110691,2025-03-09,Other,0,5
T203235,CUST110691,2025-01-10,Returns,2,4
T203236,CUST110694,2024-02-29,Other,1,4
T203237,CUST110694,2023-06-23,Product,3,5
T203238,CUST110695,2022-09-11,Payment,2,5
T203239,CUST110695,2024-12-08,Delivery,0,5
T203240,CUST110697,2025-08-13,Payment,0,1
T203241,CUST110697,2024-10-12,Tech,4,4
T203242,CUST110701,2025-03-31,Delivery,2,3
T203243,CUST110702,2025-08-14,Tech,1,4
T203244,CUST110706,2025-02-25,Delivery,0,4
T203245,CUST110707,2024-03-15,Delivery,0,3
T203246,CUST110711,2025-08-21,Payment,0,4
T203247,CUST110716,2024-11-16,Returns,0,4
T203248,CUST110728,2025-08-17,Tech,8,2
T203249,CUST110731,2023-08-23,Returns,6,4
T203250,CUST110731,2025-08-06,Payment,0,3
T203251,CUST110736,2025-07-16,Payment,1,4
T203252,CUST110736,2025-01-01,Product,2,3
T203253,CUST110738,2023-01-04,Product,2,4
T203254,CUST110739,2024-04-30,Tech,1,3
T203255,CUST110741,2024-11-20,Other,3,5
T203256,CUST110747,2024-01-30,Tech,0,5
T203257,CUST110754,2024-09-13,Other,2,1
T203258,CUST110755,2024-04-07,Tech,0,1
T203259,CUST110755,2023-01-15,Returns,7,4
T203260,CUST110757,2024-06-21,Product,2,4
T203261,CUST110761,2024-11-30,Product,0,4
T203262,CUST110762,2025-03-20,Payment,9,4
T203263,CUST110762,2025-08-26,Returns,0,4
T203264,CUST110770,2024-08-07,Product,1,3
T203265,CUST110777,2025-01-09,Delivery,12,4
T203266,CUST110778,2024-01-03,Returns,0,4
T203267,CUST110781,2025-07-08,Tech,2,3
T203268,CUST110783,2024-11-07,Payment,0,2
T203269,CUST110795,2025-01-21,Payment,1,5
T203270,CUST110808,2025-04-22,Tech,3,5
T203271,CUST110809,2022-08-24,Returns,8,4
T203272,CUST110809,2023-11-29,Tech,8,3
T203273,CUST110811,2025-06-07,Other,1,1
T203274,CUST110811,2025-04-19,Product,7,5
T203275,CUST110812,2025-03-13,Payment,4,3
T203276,CUST110816,2025-06-16,Delivery,0,4
T203277,CUST110818,2025-06-28,Delivery,3,4
T203278,CUST110827,2025-05-14,Product,1,4
T203279,CUST110828,2024-11-08,Returns,4,5
T203280,CUST110832,2023-05-18,Product,2,3
T203281,CUST110834,2024-04-09,Payment,0,2
T203282,CUST110840,2022-06-17,Delivery,0,5
T203283,CUST110842,2025-06-16,Returns,3,4
T203284,CUST110844,2024-12-31,Product,0,4
T203285,CUST110852,2022-04-10,Tech,4,4
T203286,CUST110854,2023-10-14,Tech,0,2
T203287,CUST110856,2024-11-22,Returns,1,4
T203288,CUST110860,2023-10-14,Delivery,3,5
T203289,CUST110869,2024-12-22,Returns,1,4
T203290,CUST110870,2023-08-02,Returns,2,1
T203291,CUST110871,2025-07-22,Returns,1,3
T203292,CUST110875,2022-10-27,Payment,6,3
T203293,CUST110879,2025-07-14,Delivery,0,2
T203294,CUST110880,2024-11-27,Other,3,5
T203295,CUST110886,2025-04-20,Other,3,4
T203296,CUST110887,2023-10-05,Tech,0,2
T203297,CUST110908,2025-08-27,Tech,7,4
T203298,CUST110909,2025-04-03,Payment,1,4
T203299,CUST110911,2022-12-20,Product,1,4
T203300,CUST110913,2024-04-03,Returns,3,5
T203301,CUST110919,2025-01-29,Other,1,4
T203302,CUST110919,2025-08-06,Product,1,3
T203303,CUST110921,2025-07-05,Other,0,5
T203304,CUST110925,2025-06-16,Product,1,4
T203305,CUST110927,2023-03-18,Returns,1,2
T203306,CUST110930,2023-07-01,Tech,0,4
T203307,CUST110932,2024-02-06,Delivery,1,4
T203308,CUST110936,2025-01-17,Other,1,4
T203309,CUST110940,2023-04-25,Other,1,4
T203310,CUST110945,2025-03-31,Tech,8,3
T203311,CUST110950,2025-07-02,Other,0,3
T203312,CUST110952,2025-06-25,Other,1,5
T203313,CUST110960,2024-03-26,Returns,0,3
T203314,CUST110968,2024-09-23,Payment,0,4
T203315,CUST110976,2024-02-20,Other,1,4
T203316,CUST110979,2024-12-09,Returns,0,5
T203317,CUST110982,2025-02-12,Delivery,4,4
T203318,CUST110984,2025-08-08,Delivery,0,4
T203319,CUST110985,2025-02-13,Other,3,5
T203320,CUST110990,2025-03-09,Delivery,0,5
T203321,CUST110991,2025-03-16,Payment,6,2
T203322,CUST111001,2025-02-27,Payment,1,4
T203323,CUST111004,2025-07-24,Returns,0,5
T203324,CUST111011,2024-10-24,Tech,2,3
T203325,CUST111013,2025-02-05,Returns,1,5
T203326,CUST111015,2025-07-09,Returns,2,2
T203327,CUST111020,2024-09-15,Other,10,4
T203328,CUST111023,2025-02-02,Tech,6,5
T203329,CUST111029,2024-03-27,Product,0,4
T203330,CUST111032,2024-11-01,Payment,2,3
T203331,CUST111032,2024-05-17,Tech,3,4
T203332,CUST111033,2025-01-27,Delivery,0,2
T203333,CUST111033,2025-04-29,Payment,0,4
T203334,CUST111033,2024-04-26,Payment,8,4
T203335,CUST111034,2025-02-01,Payment,0,3
T203336,CUST111042,2025-07-04,Other,1,1
T203337,CUST111046,2025-06-01,Delivery,0,4
T203338,CUST111052,2023-10-01,Other,2,2
T203339,CUST111054,2025-01-31,Payment,1,2
T203340,CUST111064,2025-03-08,Payment,0,2
T203341,CUST111066,2025-08-23,Other,5,4
T203342,CUST111068,2024-10-14,Tech,3,5
T203343,CUST111068,2024-10-11,Returns,3,4
T203344,CUST111069,2025-03-30,Product,1,4
T203345,CUST111075,2025-07-19,Product,4,4
T203346,CUST111075,2025-08-01,Product,0,4
T203347,CUST111080,2025-08-06,Tech,2,3
T203348,CUST111091,2022-10-16,Returns,0,5
T203349,CUST111092,2023-09-09,Other,7,2
T203350,CUST111095,2023-04-06,Tech,0,4
T203351,CUST111099,2023-12-04,Payment,0,1
T203352,CUST111101,2025-04-27,Product,4,2
T203353,CUST111103,2023-09-21,Other,0,3
T203354,CUST111103,2023-07-08,Returns,9,4
T203355,CUST111104,2025-04-03,Payment,0,4
T203356,CUST111106,2023-04-30,Other,4,2
T203357,CUST111116,2025-06-06,Tech,1,4
T203358,CUST111116,2025-06-14,Payment,3,4
T203359,CUST111119,2025-06-06,Returns,2,3
T203360,CUST111119,2023-01-21,Payment,7,5
T203361,CUST111120,2025-03-16,Other,1,5
T203362,CUST111127,2024-06-06,Payment,12,2
T203363,CUST111129,2022-06-19,Product,4,5
T203364,CUST111130,2025-08-01,Payment,0,5
T203365,CUST111132,2025-05-15,Product,6,1
T203366,CUST111145,2025-07-08,Returns,1,3
T203367,CUST111150,2025-04-28,Product,0,3
T203368,CUST111153,2022-12-12,Delivery,3,4
