customer_id,signup_date,cohort_month,last_purchase_date,days_since_last_purchase,num_purchases,avg_order_value_inr,total_spent_inr,support_tickets,last_support_date,region,segment,is_churned_180d
CUST102707,2023-10-03,2023-10,2024-01-17,609.0,2,201.0,402,0,,Pune,Low-Value,1
CUST102708,2024-04-27,2024-04,2024-05-16,489.0,1,962.0,962,0,,Bengaluru,Low-Value,1
CUST102709,2022-04-04,2022-04,2024-04-29,506.0,4,726.0,2904,1,2024-04-10,Bengaluru,Mid-Value,1
CUST102710,2025-02-26,2025-02,2025-03-05,196.0,4,97.0,388,0,,Delhi,Low-Value,1
CUST102711,2023-03-30,2023-03,2024-12-16,275.0,2,370.0,740,0,,Delhi,Low-Value,1
CUST102712,2022-10-26,2022-10,2023-09-04,744.0,3,167.0,501,0,,Pune,Low-Value,1
CUST102713,2022-02-03,2022-02,2023-01-31,960.0,6,764.0,4584,0,,Delhi,Mid-Value,1
CUST102714,2023-06-19,2023-06,2023-10-31,687.0,2,1597.0,3194,1,2024-09-09,Mumbai,Mid-Value,1
CUST102715,2025-02-07,2025-02,2025-02-28,201.0,2,620.0,1240,0,,Hyderabad,Mid-Value,1
CUST102716,2025-04-11,2025-04,2025-07-27,52.0,4,220.0,880,0,,Other,Low-Value,0
CUST102717,2025-04-01,2025-04,2025-05-01,139.0,5,822.0,4110,0,,Mumbai,Mid-Value,0
CUST102718,2024-05-05,2024-05,2024-06-02,472.0,2,388.0,776,1,2024-09-13,Delhi,Low-Value,1
CUST102719,2023-08-28,2023-08,2024-11-24,297.0,2,380.0,760,0,,Mumbai,Low-Value,1
CUST102720,2022-11-09,2022-11,2023-03-16,916.0,4,274.0,1096,0,,Chennai,Mid-Value,1
CUST102721,2023-02-06,2023-02,2023-12-24,633.0,3,439.0,1317,0,,Delhi,Mid-Value,1
CUST102722,2023-11-07,2023-11,2024-02-14,581.0,4,381.0,1524,1,2025-04-26,Bengaluru,Mid-Value,1
CUST102723,2023-04-17,2023-04,2024-10-25,327.0,3,59.0,177,0,,Delhi,Low-Value,1
CUST102724,2024-02-17,2024-02,2024-11-27,294.0,2,412.0,824,0,,Kolkata,Low-Value,1
CUST102725,2025-03-12,2025-03,2025-04-30,140.0,5,361.0,1805,0,,Delhi,Mid-Value,0
CUST102726,2023-05-19,2023-05,,,0,532.0,0,1,2025-07-09,Other,Low-Value,1
CUST102727,2024-10-19,2024-10,2025-08-29,19.0,4,81.0,324,0,,Chennai,Low-Value,0
CUST102728,2025-02-01,2025-02,2025-08-08,40.0,3,608.0,1824,0,,Mumbai,Mid-Value,0
CUST102729,2023-11-23,2023-11,2023-12-10,647.0,1,413.0,413,0,,Kolkata,Low-Value,1
CUST102730,2023-06-12,2023-06,2024-05-17,488.0,4,600.0,2400,0,,Mumbai,Mid-Value,1
CUST102731,2024-09-27,2024-09,,,0,110.0,0,1,2025-01-28,Bengaluru,Low-Value,1
CUST102732,2025-08-07,2025-08,2025-08-28,20.0,3,150.0,450,0,,Delhi,Low-Value,0
CUST102733,2024-10-01,2024-10,,,0,90.0,0,0,,Bengaluru,Low-Value,1
CUST102734,2024-08-01,2024-08,2025-01-10,250.0,3,454.0,1362,0,,Hyderabad,Mid-Value,1
CUST102735,2022-12-11,2022-12,,,0,306.0,0,0,,Bengaluru,Low-Value,1
CUST102736,2023-12-23,2023-12,2024-06-13,461.0,1,360.0,360,0,,Hyderabad,Low-Value,1
CUST102737,2022-12-13,2022-12,2025-06-27,82.0,5,132.0,660,0,,Kolkata,Low-Value,0
CUST102738,2022-10-14,2022-10,2024-11-02,319.0,2,153.0,306,0,,Chennai,Low-Value,1
CUST102739,2025-01-24,2025-01,,,0,55.0,0,0,,Delhi,Low-Value,1
CUST102740,2024-09-27,2024-09,2025-06-18,91.0,2,137.0,274,1,2025-03-18,Other,Low-Value,0
CUST102741,2023-01-12,2023-01,2023-01-26,965.0,3,240.0,720,1,2025-06-22,Hyderabad,Low-Value,1
CUST102742,2025-01-15,2025-01,2025-07-04,75.0,5,250.0,1250,0,,Hyderabad,Mid-Value,0
CUST102743,2025-08-07,2025-08,2025-08-19,29.0,5,382.0,1910,0,,Pune,Mid-Value,0
CUST102744,2022-05-01,2022-05,2024-08-30,383.0,2,742.0,1484,0,,Delhi,Mid-Value,1
CUST102745,2024-12-09,2024-12,2025-01-09,251.0,3,232.0,696,0,,Delhi,Low-Value,1
CUST102746,2022-03-11,2022-03,,,0,596.0,0,0,,Chennai,Low-Value,1
CUST102747,2022-06-02,2022-06,2022-10-13,1070.0,4,752.0,3008,0,,Bengaluru,Mid-Value,1
CUST102748,2022-04-10,2022-04,2023-05-10,861.0,2,1012.0,2024,0,,Delhi,Mid-Value,1
CUST102749,2022-01-14,2022-01,2024-11-06,315.0,8,597.0,4776,0,,Mumbai,Mid-Value,1
CUST102750,2024-04-24,2024-04,2024-07-08,436.0,5,428.0,2140,0,,Bengaluru,Mid-Value,1
CUST102751,2022-10-09,2022-10,,,0,170.0,0,0,,Pune,Low-Value,1
CUST102752,2025-07-15,2025-07,2025-08-30,18.0,3,502.0,1506,0,,Hyderabad,Mid-Value,0
CUST102753,2023-04-19,2023-04,2024-01-17,609.0,3,299.0,897,0,,Hyderabad,Low-Value,1
CUST102754,2022-05-20,2022-05,2022-11-07,1045.0,1,1213.0,1213,0,,Bengaluru,Mid-Value,1
CUST102755,2022-11-06,2022-11,2023-10-25,693.0,1,434.0,434,0,,Bengaluru,Low-Value,1
CUST102756,2022-01-19,2022-01,2024-07-15,429.0,3,355.0,1065,0,,Kolkata,Mid-Value,1
CUST102757,2023-03-24,2023-03,2023-05-08,863.0,4,1252.0,5008,0,,Hyderabad,High-Value,1
CUST102758,2024-11-01,2024-11,2025-03-22,179.0,2,274.0,548,0,,Other,Low-Value,0
CUST102759,2024-07-22,2024-07,,,0,402.0,0,0,,Hyderabad,Low-Value,1
CUST102760,2024-02-04,2024-02,2024-08-25,388.0,4,2013.0,8052,0,,Pune,High-Value,1
CUST102761,2022-05-04,2022-05,2025-03-04,197.0,2,499.0,998,0,,Hyderabad,Low-Value,1
CUST102762,2025-06-19,2025-06,2025-08-10,38.0,3,992.0,2976,0,,Hyderabad,Mid-Value,0
CUST102763,2025-07-30,2025-07,2025-08-10,38.0,2,1343.0,2686,1,2025-08-08,Mumbai,Mid-Value,0
CUST102764,2025-06-16,2025-06,2025-06-16,93.0,1,259.0,259,0,,Bengaluru,Low-Value,0
CUST102765,2024-09-16,2024-09,2025-02-22,207.0,4,835.0,3340,0,,Delhi,Mid-Value,1
CUST102766,2024-09-26,2024-09,,,0,309.0,0,0,,Delhi,Low-Value,1
CUST102767,2022-02-02,2022-02,2023-08-16,763.0,2,2063.0,4126,0,,Other,Mid-Value,1
CUST102768,2022-01-14,2022-01,2025-03-07,194.0,4,1280.0,5120,0,,Other,High-Value,1
CUST102769,2024-12-25,2024-12,2025-03-24,177.0,2,731.0,1462,0,,Mumbai,Mid-Value,0
CUST102770,2025-02-03,2025-02,2025-03-05,196.0,3,930.0,2790,3,2025-05-21,Bengaluru,Mid-Value,1
CUST102771,2024-04-22,2024-04,,,0,231.0,0,0,,Bengaluru,Low-Value,1
CUST102772,2022-01-25,2022-01,2023-12-25,632.0,4,1594.0,6376,0,,Hyderabad,High-Value,1
CUST102773,2022-02-04,2022-02,2024-09-15,367.0,4,196.0,784,0,,Bengaluru,Low-Value,1
CUST102774,2024-12-20,2024-12,2025-02-02,227.0,3,559.0,1677,0,,Pune,Mid-Value,1
CUST102775,2023-07-17,2023-07,,,0,228.0,0,0,,Mumbai,Low-Value,1
CUST102776,2025-01-02,2025-01,,,0,803.0,0,0,,Delhi,Low-Value,1
CUST102777,2023-08-11,2023-08,2025-03-12,189.0,3,1630.0,4890,0,,Other,Mid-Value,1
CUST102778,2022-02-05,2022-02,,,0,579.0,0,0,,Hyderabad,Low-Value,1
CUST102779,2024-10-25,2024-10,2025-06-19,90.0,3,519.0,1557,0,,Kolkata,Mid-Value,0
CUST102780,2024-05-31,2024-05,,,0,368.0,0,0,,Chennai,Low-Value,1
CUST102781,2023-01-03,2023-01,2023-04-03,898.0,6,437.0,2622,0,,Kolkata,Mid-Value,1
CUST102782,2022-08-08,2022-08,2023-04-03,898.0,4,308.0,1232,2,2025-07-28,Hyderabad,Mid-Value,1
CUST102783,2022-07-17,2022-07,2023-01-18,973.0,3,1490.0,4470,0,,Mumbai,Mid-Value,1
CUST102784,2024-12-09,2024-12,2025-03-12,189.0,4,761.0,3044,0,,Delhi,Mid-Value,1
CUST102785,2022-11-01,2022-11,,,0,306.0,0,0,,Chennai,Low-Value,1
CUST102786,2023-05-09,2023-05,2025-05-25,115.0,3,423.0,1269,0,,Chennai,Mid-Value,0
CUST102787,2023-01-29,2023-01,,,0,4158.0,0,1,2023-03-31,Delhi,Low-Value,1
CUST102788,2025-06-23,2025-06,,,0,502.0,0,0,,Mumbai,Low-Value,1
CUST102789,2024-12-14,2024-12,2025-01-27,233.0,7,1290.0,9030,0,,Other,High-Value,1
CUST102790,2023-06-01,2023-06,2023-12-08,649.0,5,254.0,1270,0,,Bengaluru,Mid-Value,1
CUST102791,2023-12-27,2023-12,2024-11-16,305.0,2,589.0,1178,1,2025-02-14,Bengaluru,Mid-Value,1
CUST102792,2023-07-02,2023-07,2025-02-26,203.0,6,245.0,1470,0,,Hyderabad,Mid-Value,1
CUST102793,2024-03-23,2024-03,2024-04-12,523.0,6,263.0,1578,0,,Hyderabad,Mid-Value,1
CUST102794,2022-06-11,2022-06,2023-05-23,848.0,2,761.0,1522,0,,Pune,Mid-Value,1
CUST102795,2024-02-04,2024-02,,,0,197.0,0,0,,Delhi,Low-Value,1
CUST102796,2024-04-11,2024-04,,,0,155.0,0,1,2025-06-26,Other,Low-Value,1
CUST102797,2024-07-29,2024-07,2024-08-03,410.0,1,698.0,698,0,,Pune,Low-Value,1
CUST102798,2025-03-03,2025-03,,,0,273.0,0,0,,Bengaluru,Low-Value,1
CUST102799,2023-05-14,2023-05,2023-12-22,635.0,7,322.0,2254,0,,Delhi,Mid-Value,1
CUST102800,2023-04-08,2023-04,,,0,95.0,0,1,2024-01-12,Mumbai,Low-Value,1
CUST102801,2023-09-07,2023-09,2025-06-21,88.0,2,146.0,292,0,,Pune,Low-Value,0
CUST102802,2022-06-15,2022-06,,,0,481.0,0,0,,Chennai,Low-Value,1
CUST102803,2025-08-31,2025-08,2025-09-01,16.0,4,335.0,1340,0,,Hyderabad,Mid-Value,0
CUST102804,2025-08-23,2025-08,2025-08-30,18.0,5,835.0,4175,0,,Bengaluru,Mid-Value,0
CUST102805,2022-03-06,2022-03,2022-08-19,1125.0,2,196.0,392,0,,Delhi,Low-Value,1
CUST102806,2022-07-11,2022-07,2023-11-28,659.0,1,353.0,353,0,,Bengaluru,Low-Value,1
CUST102807,2024-04-10,2024-04,2024-09-14,368.0,3,419.0,1257,1,2025-08-24,Delhi,Mid-Value,1
CUST102808,2024-02-16,2024-02,2024-08-29,384.0,2,343.0,686,2,2025-08-27,Bengaluru,Low-Value,1
CUST102809,2024-02-12,2024-02,2024-06-26,448.0,3,651.0,1953,2,2025-05-02,Chennai,Mid-Value,1
CUST102810,2025-02-05,2025-02,2025-04-25,145.0,3,169.0,507,0,,Hyderabad,Low-Value,0
CUST102811,2024-09-01,2024-09,2024-09-28,354.0,5,608.0,3040,0,,Chennai,Mid-Value,1
CUST102812,2022-04-25,2022-04,2024-06-09,465.0,4,1004.0,4016,0,,Bengaluru,Mid-Value,1
CUST102813,2025-07-28,2025-07,2025-08-15,33.0,2,209.0,418,0,,Mumbai,Low-Value,0
CUST102814,2022-01-20,2022-01,2023-01-19,972.0,7,556.0,3892,0,,Mumbai,Mid-Value,1
CUST102815,2022-12-17,2022-12,2023-09-28,720.0,3,537.0,1611,0,,Bengaluru,Mid-Value,1
CUST102816,2022-06-19,2022-06,2023-04-02,899.0,3,646.0,1938,0,,Other,Mid-Value,1
CUST102817,2024-10-20,2024-10,,,0,404.0,0,0,,Hyderabad,Low-Value,1
CUST102818,2024-06-07,2024-06,2025-03-23,178.0,6,1255.0,7530,0,,Mumbai,High-Value,0
CUST102819,2025-08-13,2025-08,2025-08-23,25.0,3,2183.0,6549,1,2025-08-14,Hyderabad,High-Value,0
CUST102820,2023-11-10,2023-11,,,0,665.0,0,1,2025-01-22,Bengaluru,Low-Value,1
CUST102821,2025-03-04,2025-03,2025-06-17,92.0,6,519.0,3114,1,2025-06-26,Hyderabad,Mid-Value,0
CUST102822,2022-07-15,2022-07,2023-10-20,698.0,3,408.0,1224,0,,Mumbai,Mid-Value,1
CUST102823,2024-12-17,2024-12,2025-03-23,178.0,6,141.0,846,0,,Bengaluru,Low-Value,0
CUST102824,2022-03-29,2022-03,,,0,129.0,0,1,2023-04-29,Delhi,Low-Value,1
CUST102825,2023-04-16,2023-04,,,0,160.0,0,0,,Hyderabad,Low-Value,1
CUST102826,2023-03-09,2023-03,2023-12-13,644.0,4,499.0,1996,2,2024-10-31,Mumbai,Mid-Value,1
CUST102827,2025-03-06,2025-03,2025-04-26,144.0,4,346.0,1384,0,,Bengaluru,Mid-Value,0
CUST102828,2024-08-31,2024-08,2024-11-29,292.0,4,1369.0,5476,0,,Bengaluru,High-Value,1
CUST102829,2023-07-10,2023-07,2024-05-07,498.0,1,54.0,54,0,,Bengaluru,Low-Value,1
CUST102830,2022-04-06,2022-04,2023-09-19,729.0,1,417.0,417,0,,Delhi,Low-Value,1
CUST102831,2022-06-02,2022-06,2024-11-18,303.0,9,571.0,5139,2,2025-06-28,Chennai,High-Value,1
CUST102832,2023-07-29,2023-07,2024-04-24,511.0,6,827.0,4962,0,,Bengaluru,Mid-Value,1
CUST102833,2025-01-17,2025-01,2025-02-09,220.0,4,452.0,1808,0,,Pune,Mid-Value,1
CUST102834,2025-02-28,2025-02,2025-07-03,76.0,2,540.0,1080,0,,Chennai,Mid-Value,0
CUST102835,2022-03-09,2022-03,2024-03-05,561.0,3,464.0,1392,0,,Mumbai,Mid-Value,1
CUST102836,2023-01-03,2023-01,2024-08-17,396.0,4,574.0,2296,0,,Hyderabad,Mid-Value,1
CUST102837,2023-10-07,2023-10,2024-10-13,339.0,4,397.0,1588,0,,Delhi,Mid-Value,1
CUST102838,2022-02-02,2022-02,2024-01-17,609.0,2,2193.0,4386,0,,Delhi,Mid-Value,1
CUST102839,2023-03-01,2023-03,2025-04-29,141.0,1,641.0,641,0,,Hyderabad,Low-Value,0
CUST102840,2025-04-17,2025-04,2025-08-28,20.0,4,472.0,1888,0,,Pune,Mid-Value,0
CUST102841,2022-10-23,2022-10,2025-04-30,140.0,1,224.0,224,1,2024-01-14,Mumbai,Low-Value,0
CUST102842,2024-03-26,2024-03,2024-09-16,366.0,4,307.0,1228,0,,Hyderabad,Mid-Value,1
CUST102843,2022-06-07,2022-06,2022-08-21,1123.0,5,1350.0,6750,0,,Delhi,High-Value,1
CUST102844,2023-09-05,2023-09,2025-04-26,144.0,2,55.0,110,0,,Mumbai,Low-Value,0
CUST102845,2022-11-29,2022-11,2023-12-28,629.0,4,422.0,1688,0,,Delhi,Mid-Value,1
CUST102846,2025-02-28,2025-02,2025-04-08,162.0,2,395.0,790,0,,Hyderabad,Low-Value,0
CUST102847,2023-05-08,2023-05,2024-11-08,313.0,3,602.0,1806,0,,Hyderabad,Mid-Value,1
CUST102848,2025-03-06,2025-03,2025-07-29,50.0,4,499.0,1996,0,,Mumbai,Mid-Value,0
CUST102849,2024-03-07,2024-03,2024-10-08,344.0,4,1356.0,5424,0,,Hyderabad,High-Value,1
CUST102850,2025-01-12,2025-01,2025-07-10,69.0,3,436.0,1308,0,,Hyderabad,Mid-Value,0
CUST102851,2023-11-11,2023-11,2025-01-28,232.0,5,383.0,1915,0,,Chennai,Mid-Value,1
CUST102852,2024-02-26,2024-02,2025-02-15,214.0,3,864.0,2592,0,,Bengaluru,Mid-Value,1
CUST102853,2022-10-14,2022-10,2024-05-27,478.0,2,1375.0,2750,0,,Kolkata,Mid-Value,1
CUST102854,2022-06-10,2022-06,2023-08-08,771.0,1,699.0,699,0,,Delhi,Low-Value,1
CUST102855,2024-10-22,2024-10,2025-04-15,155.0,4,906.0,3624,0,,Delhi,Mid-Value,0
CUST102856,2023-12-10,2023-12,,,0,339.0,0,0,,Bengaluru,Low-Value,1
CUST102857,2022-04-20,2022-04,,,0,446.0,0,0,,Bengaluru,Low-Value,1
CUST102858,2022-07-20,2022-07,,,0,1324.0,0,0,,Hyderabad,Low-Value,1
CUST102859,2024-06-14,2024-06,,,0,615.0,0,0,,Chennai,Low-Value,1
CUST102860,2023-04-21,2023-04,2025-04-06,164.0,2,332.0,664,0,,Chennai,Low-Value,0
CUST102861,2022-06-05,2022-06,,,0,414.0,0,2,2023-11-01,Mumbai,Low-Value,1
CUST102862,2023-11-29,2023-11,2025-04-27,143.0,2,925.0,1850,0,,Kolkata,Mid-Value,0
CUST102863,2025-05-24,2025-05,2025-08-02,46.0,1,993.0,993,0,,Kolkata,Low-Value,0
CUST102864,2025-06-11,2025-06,2025-07-15,64.0,2,206.0,412,0,,Mumbai,Low-Value,0
CUST102865,2025-05-04,2025-05,2025-05-15,125.0,2,539.0,1078,0,,Delhi,Mid-Value,0
CUST102866,2024-03-23,2024-03,2025-08-30,18.0,7,401.0,2807,2,2025-01-23,Pune,Mid-Value,0
CUST102867,2023-10-31,2023-10,2024-06-02,472.0,2,383.0,766,0,,Hyderabad,Low-Value,1
CUST102868,2022-03-02,2022-03,2023-08-12,767.0,3,1169.0,3507,0,,Hyderabad,Mid-Value,1
CUST102869,2025-07-22,2025-07,2025-08-04,44.0,1,334.0,334,0,,Mumbai,Low-Value,0
CUST102870,2023-07-14,2023-07,2024-11-03,318.0,4,255.0,1020,0,,Bengaluru,Mid-Value,1
CUST102871,2024-07-11,2024-07,2024-11-21,300.0,2,210.0,420,0,,Hyderabad,Low-Value,1
CUST102872,2024-10-01,2024-10,2024-10-17,335.0,3,351.0,1053,0,,Hyderabad,Mid-Value,1
CUST102873,2023-04-13,2023-04,2023-08-09,770.0,5,224.0,1120,1,2024-10-18,Bengaluru,Mid-Value,1
CUST102874,2023-12-30,2023-12,2025-06-11,98.0,3,202.0,606,0,,Hyderabad,Low-Value,0
CUST102875,2025-02-06,2025-02,2025-07-24,55.0,3,198.0,594,0,,Bengaluru,Low-Value,0
CUST102876,2024-02-08,2024-02,2024-08-16,397.0,3,208.0,624,0,,Hyderabad,Low-Value,1
CUST102877,2024-06-03,2024-06,2025-02-01,228.0,4,219.0,876,0,,Delhi,Low-Value,1
CUST102878,2023-01-16,2023-01,,,0,555.0,0,0,,Chennai,Low-Value,1
CUST102879,2025-04-14,2025-04,2025-05-19,121.0,5,84.0,420,0,,Kolkata,Low-Value,0
CUST102880,2024-02-18,2024-02,2025-06-10,99.0,1,230.0,230,0,,Pune,Low-Value,0
CUST102881,2022-06-25,2022-06,2024-04-16,519.0,4,372.0,1488,0,,Hyderabad,Mid-Value,1
CUST102882,2025-06-20,2025-06,2025-08-06,42.0,1,1011.0,1011,1,2025-08-23,Hyderabad,Mid-Value,0
CUST102883,2023-08-28,2023-08,2025-03-27,174.0,3,331.0,993,0,,Kolkata,Low-Value,0
CUST102884,2023-05-20,2023-05,2024-06-09,465.0,4,357.0,1428,0,,Hyderabad,Mid-Value,1
CUST102885,2022-05-31,2022-05,2022-08-08,1136.0,4,376.0,1504,0,,Chennai,Mid-Value,1
CUST102886,2022-06-18,2022-06,2024-04-08,527.0,5,94.0,470,0,,Bengaluru,Low-Value,1
CUST102887,2023-07-03,2023-07,2025-06-20,89.0,3,684.0,2052,0,,Mumbai,Mid-Value,0
CUST102888,2022-11-12,2022-11,2023-06-14,826.0,1,661.0,661,1,2023-12-16,Other,Low-Value,1
CUST102889,2024-02-18,2024-02,2025-02-19,210.0,1,774.0,774,1,2025-08-31,Delhi,Low-Value,1
CUST102890,2025-07-22,2025-07,2025-07-22,57.0,4,2995.0,11980,0,,Mumbai,High-Value,0
CUST102891,2022-11-12,2022-11,2023-10-03,715.0,5,143.0,715,1,2024-07-25,Chennai,Low-Value,1
CUST102892,2024-03-08,2024-03,2025-05-13,127.0,2,123.0,246,0,,Hyderabad,Low-Value,0
CUST102893,2023-10-11,2023-10,2025-02-08,221.0,4,710.0,2840,0,,Other,Mid-Value,1
CUST102894,2024-01-09,2024-01,2024-12-16,275.0,6,308.0,1848,0,,Bengaluru,Mid-Value,1
CUST102895,2022-08-07,2022-08,,,0,183.0,0,1,2023-08-04,Other,Low-Value,1
CUST102896,2022-07-07,2022-07,2024-05-26,479.0,3,322.0,966,1,2024-04-18,Chennai,Low-Value,1
CUST102897,2022-01-11,2022-01,,,0,246.0,0,0,,Bengaluru,Low-Value,1
CUST102898,2023-09-24,2023-09,2025-07-18,61.0,2,1603.0,3206,0,,Delhi,Mid-Value,0
CUST102899,2024-06-29,2024-06,,,0,2464.0,0,0,,Mumbai,Low-Value,1
CUST102900,2024-01-08,2024-01,2024-04-19,516.0,2,109.0,218,0,,Delhi,Low-Value,1
CUST102901,2023-07-07,2023-07,2024-01-14,612.0,1,124.0,124,0,,Kolkata,Low-Value,1
CUST102902,2022-07-29,2022-07,2024-07-31,413.0,2,220.0,440,1,2023-11-07,Mumbai,Low-Value,1
CUST102903,2022-09-29,2022-09,2024-06-17,457.0,2,232.0,464,0,,Bengaluru,Low-Value,1
CUST102904,2022-06-28,2022-06,2023-05-27,844.0,4,217.0,868,0,,Other,Low-Value,1
CUST102905,2023-01-19,2023-01,2024-05-11,494.0,4,345.0,1380,1,2024-02-14,Mumbai,Mid-Value,1
CUST102906,2024-06-01,2024-06,2025-03-07,194.0,3,282.0,846,0,,Hyderabad,Low-Value,1
CUST102907,2024-07-08,2024-07,,,0,137.0,0,0,,Chennai,Low-Value,1
CUST102908,2025-02-14,2025-02,2025-04-02,168.0,4,177.0,708,0,,Delhi,Low-Value,0
CUST102909,2025-02-10,2025-02,2025-08-21,27.0,1,1390.0,1390,0,,Kolkata,Mid-Value,0
CUST102910,2024-11-15,2024-11,2024-11-26,295.0,5,303.0,1515,0,,Hyderabad,Mid-Value,1
CUST102911,2024-04-15,2024-04,2024-11-25,296.0,4,291.0,1164,0,,Bengaluru,Mid-Value,1
CUST102912,2022-07-31,2022-07,2025-02-19,210.0,1,120.0,120,1,2024-04-01,Bengaluru,Low-Value,1
CUST102913,2022-02-23,2022-02,2025-06-22,87.0,5,279.0,1395,1,2024-06-03,Pune,Mid-Value,0
CUST102914,2022-07-03,2022-07,2024-12-09,282.0,4,870.0,3480,0,,Bengaluru,Mid-Value,1
CUST102915,2023-12-26,2023-12,2025-02-06,223.0,1,650.0,650,0,,Delhi,Low-Value,1
CUST102916,2025-02-09,2025-02,2025-06-10,99.0,2,772.0,1544,0,,Hyderabad,Mid-Value,0
CUST102917,2022-07-10,2022-07,2023-11-20,667.0,4,154.0,616,1,2023-04-18,Kolkata,Low-Value,1
CUST102918,2025-05-07,2025-05,,,0,152.0,0,1,2025-07-15,Hyderabad,Low-Value,1
CUST102919,2025-05-09,2025-05,2025-06-10,99.0,6,999.0,5994,0,,Pune,High-Value,0
CUST102920,2023-10-27,2023-10,2024-11-12,309.0,4,781.0,3124,0,,Chennai,Mid-Value,1
CUST102921,2024-02-28,2024-02,,,0,328.0,0,0,,Delhi,Low-Value,1
CUST102922,2022-01-26,2022-01,2025-06-09,100.0,4,798.0,3192,0,,Chennai,Mid-Value,0
CUST102923,2023-08-21,2023-08,2024-07-31,413.0,4,154.0,616,0,,Kolkata,Low-Value,1
CUST102924,2024-04-27,2024-04,2024-12-30,261.0,2,149.0,298,0,,Chennai,Low-Value,1
CUST102925,2024-03-05,2024-03,2025-04-19,151.0,1,111.0,111,0,,Chennai,Low-Value,0
CUST102926,2022-06-23,2022-06,2024-02-27,568.0,3,539.0,1617,0,,Pune,Mid-Value,1
CUST102927,2025-02-19,2025-02,,,0,480.0,0,0,,Mumbai,Low-Value,1
CUST102928,2023-05-13,2023-05,2023-06-23,817.0,4,266.0,1064,0,,Delhi,Mid-Value,1
CUST102929,2025-03-17,2025-03,2025-05-15,125.0,5,216.0,1080,0,,Other,Mid-Value,0
CUST102930,2024-12-03,2024-12,,,0,2784.0,0,0,,Mumbai,Low-Value,1
CUST102931,2022-12-14,2022-12,2025-02-02,227.0,5,328.0,1640,0,,Chennai,Mid-Value,1
CUST102932,2024-02-19,2024-02,2025-07-22,57.0,3,1225.0,3675,0,,Mumbai,Mid-Value,0
CUST102933,2022-12-14,2022-12,2023-04-03,898.0,3,359.0,1077,1,2023-01-31,Mumbai,Mid-Value,1
CUST102934,2022-10-12,2022-10,2025-02-20,209.0,5,270.0,1350,0,,Bengaluru,Mid-Value,1
CUST102935,2023-07-05,2023-07,,,0,1253.0,0,0,,Hyderabad,Low-Value,1
CUST102936,2023-09-09,2023-09,2024-11-18,303.0,3,759.0,2277,0,,Other,Mid-Value,1
CUST102937,2023-07-04,2023-07,2024-04-04,531.0,1,396.0,396,1,2024-06-06,Mumbai,Low-Value,1
CUST102938,2024-10-06,2024-10,2025-07-28,51.0,2,999.0,1998,1,2025-03-26,Bengaluru,Mid-Value,0
CUST102939,2022-10-26,2022-10,2025-01-23,237.0,3,3030.0,9090,0,,Delhi,High-Value,1
CUST102940,2022-05-10,2022-05,,,0,225.0,0,0,,Hyderabad,Low-Value,1
CUST102941,2022-12-09,2022-12,2024-08-07,406.0,1,588.0,588,0,,Delhi,Low-Value,1
CUST102942,2024-06-09,2024-06,2024-06-23,451.0,4,291.0,1164,0,,Delhi,Mid-Value,1
CUST102943,2023-07-20,2023-07,2024-01-03,623.0,5,191.0,955,0,,Bengaluru,Low-Value,1
CUST102944,2024-05-12,2024-05,2025-01-29,231.0,5,187.0,935,0,,Other,Low-Value,1
CUST102945,2023-09-06,2023-09,,,0,1442.0,0,0,,Delhi,Low-Value,1
CUST102946,2024-09-18,2024-09,,,0,94.0,0,0,,Bengaluru,Low-Value,1
CUST102947,2022-06-07,2022-06,2023-05-13,858.0,3,606.0,1818,0,,Kolkata,Mid-Value,1
CUST102948,2024-01-10,2024-01,2024-11-12,309.0,5,208.0,1040,1,2024-03-04,Bengaluru,Mid-Value,1
CUST102949,2023-05-31,2023-05,2025-01-31,229.0,6,1666.0,9996,1,2024-08-29,Chennai,High-Value,1
CUST102950,2023-05-21,2023-05,2025-05-04,136.0,3,324.0,972,0,,Delhi,Low-Value,0
CUST102951,2025-07-04,2025-07,2025-08-06,42.0,1,302.0,302,0,,Hyderabad,Low-Value,0
CUST102952,2024-10-12,2024-10,2025-01-21,239.0,2,1416.0,2832,1,2025-05-27,Hyderabad,Mid-Value,1
CUST102953,2025-05-01,2025-05,2025-08-30,18.0,2,814.0,1628,0,,Delhi,Mid-Value,0
CUST102954,2025-06-16,2025-06,2025-08-27,21.0,2,629.0,1258,1,2025-07-21,Chennai,Mid-Value,0
CUST102955,2023-02-05,2023-02,2025-03-15,186.0,2,769.0,1538,1,2025-01-26,Hyderabad,Mid-Value,1
CUST102956,2024-07-26,2024-07,2024-10-05,347.0,2,170.0,340,0,,Hyderabad,Low-Value,1
CUST102957,2022-08-08,2022-08,2023-05-01,870.0,3,730.0,2190,0,,Hyderabad,Mid-Value,1
CUST102958,2022-10-05,2022-10,,,0,344.0,0,1,2023-01-15,Hyderabad,Low-Value,1
CUST102959,2023-09-16,2023-09,2025-07-26,53.0,3,538.0,1614,0,,Delhi,Mid-Value,0
CUST102960,2022-01-14,2022-01,2023-11-27,660.0,2,594.0,1188,1,2024-03-29,Bengaluru,Mid-Value,1
CUST102961,2024-03-21,2024-03,2024-05-15,490.0,2,166.0,332,0,,Bengaluru,Low-Value,1
